ticket_id,ticket_number,customer_id,subscription_id,opened_at,resolved_at,status,category,priority,channel,assignee,first_response_hours,csat_score
4564,TCK-004564,407,420,2025-04-09,2025-04-09,closed,how_to,medium,in_app,marcus.holm,1,
4565,TCK-004565,407,420,2026-05-19,2026-05-20,solved,how_to,low,in_app,ava.nguyen,5,
4566,TCK-004566,407,420,2026-06-04,2026-06-05,solved,bug,medium,email,priya.shah,3,
4567,TCK-004567,407,420,2026-06-06,2026-06-07,solved,onboarding,medium,phone,jonas.becker,9,5
4568,TCK-004568,407,420,2024-06-30,2024-06-30,solved,billing,low,chat,emma.cole,2,
4569,TCK-004569,407,420,2023-04-12,2023-04-13,solved,how_to,medium,in_app,marcus.holm,10,
4570,TCK-004570,407,420,2025-04-25,2025-04-26,solved,how_to,urgent,email,emma.cole,9,
4571,TCK-004571,407,420,2024-03-13,2024-03-13,solved,feature_request,medium,phone,jonas.becker,1,
4572,TCK-004572,407,420,2023-09-05,2023-09-05,solved,onboarding,medium,email,priya.shah,1,
4573,TCK-004573,407,420,2025-02-28,2025-02-28,solved,bug,medium,in_app,jonas.becker,1,
4574,TCK-004574,407,420,2025-04-01,2025-04-01,solved,outage,urgent,email,emma.cole,1,4
4575,TCK-004575,407,420,2024-05-09,2024-05-09,closed,how_to,medium,email,emma.cole,1,
4576,TCK-004576,407,420,2023-06-06,2023-06-06,solved,bug,medium,in_app,ava.nguyen,1,
4577,TCK-004577,407,420,2026-07-26,2026-07-26,solved,how_to,high,email,marcus.holm,1,
4578,TCK-004578,407,420,2023-08-08,2023-08-09,closed,how_to,medium,in_app,marcus.holm,6,
4579,TCK-004579,407,420,2025-12-27,2025-12-27,solved,billing,low,email,ava.nguyen,2,
4580,TCK-004580,407,420,2023-05-01,2023-05-01,solved,how_to,low,chat,priya.shah,1,5
4581,TCK-004581,407,420,2025-11-22,2025-11-22,solved,feature_request,medium,in_app,marcus.holm,1,2
4582,TCK-004582,407,420,2023-07-01,,open,billing,low,email,emma.cole,8,
4583,TCK-004583,407,420,2026-01-01,2026-01-01,solved,bug,low,in_app,ava.nguyen,2,4
4584,TCK-004584,407,420,2024-04-05,2024-04-05,closed,feature_request,medium,email,priya.shah,1,
4585,TCK-004585,407,420,2025-10-18,2025-10-18,closed,billing,medium,email,marcus.holm,4,
4586,TCK-004586,407,420,2023-07-19,2023-07-22,solved,feature_request,low,email,priya.shah,5,3
4587,TCK-004587,407,420,2023-01-15,2023-01-15,closed,billing,medium,in_app,ava.nguyen,1,
4588,TCK-004588,407,420,2024-04-17,2024-04-17,closed,how_to,medium,in_app,jonas.becker,1,2
4589,TCK-004589,407,420,2023-11-19,2023-11-19,solved,bug,medium,in_app,jonas.becker,1,
4590,TCK-004590,407,420,2025-09-05,2025-09-05,solved,onboarding,high,in_app,emma.cole,1,
4591,TCK-004591,407,420,2024-08-26,2024-08-28,solved,how_to,medium,chat,priya.shah,6,3
4592,TCK-004592,407,420,2025-03-21,2025-03-21,solved,how_to,medium,email,ava.nguyen,5,3
4593,TCK-004593,407,420,2024-02-23,2024-02-23,solved,onboarding,medium,email,emma.cole,1,
4594,TCK-004594,407,420,2023-01-13,2023-01-14,solved,feature_request,medium,in_app,emma.cole,1,5
4595,TCK-004595,407,420,2025-09-25,2025-09-26,solved,how_to,medium,email,emma.cole,4,3
4596,TCK-004596,407,420,2022-12-13,2022-12-13,solved,how_to,low,email,marcus.holm,1,
4597,TCK-004597,407,420,2025-04-02,2025-04-02,closed,feature_request,low,email,emma.cole,1,
4598,TCK-004598,407,420,2025-03-28,2025-03-28,solved,billing,medium,email,ava.nguyen,4,4
4599,TCK-004599,407,420,2024-05-03,2024-05-03,solved,how_to,medium,chat,priya.shah,1,1
4600,TCK-004600,407,420,2025-11-03,2025-11-03,solved,how_to,low,email,ava.nguyen,5,2
4601,TCK-004601,407,420,2025-08-09,2025-08-09,closed,billing,high,email,emma.cole,1,3
4602,TCK-004602,407,420,2023-08-28,,open,onboarding,high,email,emma.cole,24,
4603,TCK-004603,407,420,2026-01-01,2026-01-01,solved,bug,low,email,priya.shah,1,2
4604,TCK-004604,407,420,2026-05-11,2026-05-11,solved,how_to,high,email,priya.shah,1,
4605,TCK-004605,407,420,2026-06-16,2026-06-17,closed,feature_request,low,email,priya.shah,5,2
4606,TCK-004606,407,420,2024-03-11,2024-03-11,solved,bug,high,chat,jonas.becker,1,
4607,TCK-004607,407,420,2026-01-26,2026-01-26,solved,billing,low,in_app,priya.shah,1,
4608,TCK-004608,407,420,2023-06-13,2023-06-13,solved,bug,low,email,ava.nguyen,1,1
4609,TCK-004609,407,420,2023-01-07,2023-01-07,solved,feature_request,medium,in_app,emma.cole,1,3
4610,TCK-004610,407,420,2022-12-30,2022-12-30,solved,how_to,high,in_app,ava.nguyen,1,3
4611,TCK-004611,407,420,2023-08-30,2023-08-30,solved,feature_request,low,chat,jonas.becker,1,
4612,TCK-004612,407,420,2024-02-24,2024-02-25,closed,how_to,medium,in_app,marcus.holm,2,3
4613,TCK-004613,407,420,2024-02-13,2024-02-13,solved,onboarding,urgent,chat,priya.shah,1,3
4614,TCK-004614,407,420,2025-09-01,,open,how_to,low,email,jonas.becker,4,
4615,TCK-004615,407,420,2024-03-23,2024-03-23,solved,feature_request,urgent,in_app,emma.cole,1,5
4616,TCK-004616,407,420,2025-03-27,2025-03-27,closed,how_to,medium,email,marcus.holm,1,4
4617,TCK-004617,407,420,2024-10-10,2024-10-12,closed,how_to,low,email,priya.shah,5,4
4618,TCK-004618,407,420,2023-08-16,2023-08-16,solved,how_to,medium,email,ava.nguyen,3,4
4619,TCK-004619,407,420,2025-09-19,,open,how_to,low,email,ava.nguyen,,
4620,TCK-004620,407,420,2024-07-15,2024-07-15,solved,outage,high,email,priya.shah,1,3
4621,TCK-004621,407,420,2025-04-22,2025-04-22,solved,feature_request,medium,in_app,priya.shah,1,
4622,TCK-004622,407,420,2024-12-21,2024-12-21,solved,bug,medium,email,ava.nguyen,1,3
4623,TCK-004623,407,420,2025-02-20,2025-02-20,solved,onboarding,high,in_app,priya.shah,1,5
4624,TCK-004624,407,420,2026-06-23,2026-06-23,solved,bug,low,email,priya.shah,1,
4625,TCK-004625,407,420,2024-06-06,2024-06-06,solved,feature_request,medium,email,emma.cole,1,2
4626,TCK-004626,407,420,2025-12-09,2025-12-09,closed,bug,urgent,in_app,priya.shah,1,2
4627,TCK-004627,407,420,2026-01-08,2026-01-08,solved,how_to,medium,email,priya.shah,1,5
4628,TCK-004628,407,420,2023-01-18,2023-01-18,solved,how_to,low,email,emma.cole,1,
4629,TCK-004629,407,420,2024-01-15,2024-01-15,solved,bug,low,email,ava.nguyen,2,
4630,TCK-004630,407,420,2023-01-22,2023-01-22,solved,how_to,low,in_app,ava.nguyen,2,2
4631,TCK-004631,407,420,2026-04-26,2026-04-26,closed,outage,high,email,emma.cole,1,4
4632,TCK-004632,407,420,2023-05-03,2023-05-03,closed,bug,low,in_app,jonas.becker,1,
4633,TCK-004633,407,420,2025-08-12,2025-08-12,solved,bug,medium,email,jonas.becker,1,
4634,TCK-004634,407,420,2023-06-11,2023-06-13,solved,bug,medium,chat,marcus.holm,18,1
4635,TCK-004635,407,420,2023-04-28,2023-04-28,solved,billing,high,email,ava.nguyen,1,3
4636,TCK-004636,407,420,2025-11-04,2025-11-04,solved,onboarding,high,in_app,jonas.becker,1,
4637,TCK-004637,407,420,2025-04-13,,open,onboarding,low,chat,jonas.becker,24,
4638,TCK-004638,407,420,2026-06-30,2026-06-30,closed,how_to,medium,in_app,emma.cole,1,5
4639,TCK-004639,407,420,2023-07-20,2023-07-20,solved,bug,low,in_app,jonas.becker,2,4
4640,TCK-004640,407,420,2025-04-27,2025-04-27,closed,how_to,medium,chat,marcus.holm,1,
4641,TCK-004641,407,420,2023-05-22,2023-05-22,solved,bug,medium,in_app,ava.nguyen,1,4
4642,TCK-004642,407,420,2026-02-18,2026-02-18,closed,feature_request,urgent,chat,ava.nguyen,2,
4643,TCK-004643,407,420,2024-01-22,2024-01-22,solved,how_to,medium,in_app,jonas.becker,1,
4644,TCK-004644,407,420,2023-08-08,2023-08-08,solved,feature_request,medium,email,emma.cole,2,
4645,TCK-004645,407,420,2023-08-07,2023-08-07,closed,how_to,medium,email,priya.shah,2,4
4646,TCK-004646,407,420,2024-08-12,2024-08-13,solved,onboarding,medium,email,jonas.becker,10,4
4647,TCK-004647,407,420,2023-12-26,2023-12-26,closed,onboarding,medium,email,priya.shah,1,5
4648,TCK-004648,407,420,2024-02-22,2024-02-22,solved,feature_request,urgent,email,marcus.holm,1,5
4649,TCK-004649,407,420,2025-02-16,2025-02-16,solved,how_to,high,email,priya.shah,1,2
4650,TCK-004650,407,420,2024-08-19,2024-08-20,closed,bug,medium,chat,jonas.becker,9,
4651,TCK-004651,407,420,2025-08-24,2025-08-24,solved,how_to,medium,email,emma.cole,2,
4652,TCK-004652,407,420,2024-03-29,2024-03-29,solved,onboarding,medium,email,marcus.holm,1,3
4653,TCK-004653,407,420,2023-12-08,2023-12-08,solved,how_to,medium,email,emma.cole,1,
4654,TCK-004654,407,420,2026-04-09,2026-04-09,closed,billing,low,in_app,marcus.holm,1,
4655,TCK-004655,407,420,2023-05-25,2023-05-25,solved,how_to,low,chat,ava.nguyen,1,5
4656,TCK-004656,407,420,2023-02-16,2023-02-16,closed,onboarding,medium,email,jonas.becker,1,4
4657,TCK-004657,407,420,2026-05-30,2026-05-30,solved,feature_request,low,email,emma.cole,3,3
4658,TCK-004658,407,420,2024-01-14,2024-01-14,solved,how_to,medium,email,marcus.holm,1,4
4659,TCK-004659,407,420,2026-08-30,2026-08-30,solved,how_to,medium,email,ava.nguyen,2,5
4660,TCK-004660,407,420,2025-11-22,2025-11-22,closed,bug,high,email,priya.shah,1,
4661,TCK-004661,407,420,2026-06-18,2026-06-18,solved,onboarding,low,phone,priya.shah,1,
4662,TCK-004662,407,420,2024-01-11,2024-01-11,solved,how_to,medium,email,marcus.holm,1,
4663,TCK-004663,407,420,2023-05-03,2023-05-04,solved,bug,medium,in_app,marcus.holm,3,1
4664,TCK-004664,407,420,2023-07-12,2023-07-12,solved,outage,urgent,email,emma.cole,5,
4665,TCK-004665,407,420,2024-01-20,2024-01-21,solved,bug,low,email,ava.nguyen,13,3
4666,TCK-004666,407,420,2025-02-11,2025-02-11,solved,feature_request,high,chat,priya.shah,1,2
4667,TCK-004667,407,420,2026-02-02,2026-02-02,solved,bug,medium,in_app,emma.cole,3,
4668,TCK-004668,407,420,2024-08-24,2024-08-25,solved,billing,medium,email,marcus.holm,10,5
4669,TCK-004669,407,420,2025-09-01,2025-09-02,solved,feature_request,medium,in_app,marcus.holm,5,
4670,TCK-004670,407,420,2024-02-08,2024-02-08,closed,bug,low,chat,jonas.becker,2,
4671,TCK-004671,407,420,2024-09-02,2024-09-02,closed,onboarding,low,in_app,emma.cole,1,4
4672,TCK-004672,407,420,2023-02-13,2023-02-14,closed,how_to,medium,chat,ava.nguyen,8,5
4673,TCK-004673,407,420,2023-11-12,2023-11-12,solved,feature_request,high,chat,marcus.holm,1,5
4674,TCK-004674,407,420,2025-04-28,2025-04-28,solved,feature_request,low,email,emma.cole,1,5
4675,TCK-004675,407,420,2025-05-02,2025-05-03,solved,onboarding,low,in_app,priya.shah,5,
4676,TCK-004676,407,420,2026-04-29,2026-04-29,closed,how_to,low,in_app,marcus.holm,1,
4677,TCK-004677,407,420,2024-06-26,2024-06-26,closed,bug,low,phone,emma.cole,1,
4678,TCK-004678,407,420,2023-07-20,2023-07-20,solved,how_to,medium,in_app,emma.cole,5,2
4679,TCK-004679,407,420,2024-10-22,2024-10-22,solved,how_to,high,email,ava.nguyen,1,2
4680,TCK-004680,407,420,2025-02-07,2025-02-07,solved,billing,low,in_app,priya.shah,1,4
4681,TCK-004681,407,420,2024-09-11,2024-09-11,solved,bug,urgent,chat,emma.cole,1,
4682,TCK-004682,407,420,2025-04-15,2025-04-15,closed,how_to,medium,in_app,jonas.becker,1,1
4683,TCK-004683,408,421,2026-02-18,2026-02-18,solved,onboarding,urgent,email,jonas.becker,1,4
4684,TCK-004684,408,421,2026-01-09,2026-01-10,solved,onboarding,medium,email,jonas.becker,11,5
4685,TCK-004685,408,421,2025-12-23,2025-12-23,solved,how_to,urgent,chat,emma.cole,1,
4686,TCK-004686,408,421,2026-02-21,2026-02-22,closed,bug,medium,email,priya.shah,8,
4687,TCK-004687,408,421,2025-11-21,2025-11-21,closed,outage,urgent,in_app,priya.shah,2,3
4688,TCK-004688,408,421,2026-01-19,2026-01-19,solved,billing,medium,in_app,marcus.holm,4,
4689,TCK-004689,408,421,2025-12-06,2025-12-06,solved,billing,medium,email,marcus.holm,1,4
4690,TCK-004690,409,422,2025-03-27,2025-03-27,solved,how_to,high,email,ava.nguyen,1,5
4691,TCK-004691,409,422,2025-10-11,2025-10-11,solved,billing,medium,in_app,jonas.becker,1,
4692,TCK-004692,409,422,2026-05-19,2026-05-19,solved,feature_request,medium,in_app,marcus.holm,2,
4693,TCK-004693,409,422,2025-06-26,2025-06-26,solved,how_to,medium,in_app,ava.nguyen,5,4
4694,TCK-004694,409,422,2026-02-03,2026-02-03,solved,bug,low,chat,emma.cole,1,4
4695,TCK-004695,410,423,2026-05-20,2026-05-20,solved,how_to,medium,email,jonas.becker,2,
4696,TCK-004696,410,423,2026-08-26,2026-08-26,solved,billing,high,in_app,emma.cole,1,
4697,TCK-004697,410,423,2025-12-16,2025-12-16,solved,billing,medium,in_app,priya.shah,1,
4698,TCK-004698,410,423,2026-05-07,2026-05-07,closed,bug,medium,email,priya.shah,1,
4699,TCK-004699,410,423,2026-04-30,2026-04-30,solved,how_to,urgent,in_app,ava.nguyen,1,
4700,TCK-004700,410,423,2025-12-22,2025-12-23,solved,feature_request,low,in_app,emma.cole,7,4
4701,TCK-004701,410,423,2026-06-19,2026-06-19,solved,billing,low,chat,ava.nguyen,4,5
4702,TCK-004702,410,423,2025-10-05,2025-10-06,solved,how_to,medium,email,priya.shah,8,
4703,TCK-004703,410,423,2026-01-18,2026-01-18,solved,bug,urgent,in_app,jonas.becker,1,
4704,TCK-004704,410,423,2026-08-09,2026-08-09,solved,how_to,urgent,in_app,priya.shah,1,
4705,TCK-004705,411,424,2026-06-16,2026-06-17,closed,feature_request,medium,email,marcus.holm,2,
4706,TCK-004706,411,424,2026-06-16,2026-06-18,closed,onboarding,low,in_app,priya.shah,5,
4707,TCK-004707,411,424,2026-05-21,2026-05-21,solved,bug,high,chat,marcus.holm,2,4
4708,TCK-004708,411,424,2026-04-18,2026-04-18,solved,how_to,medium,chat,priya.shah,1,3
4709,TCK-004709,411,424,2026-06-25,2026-06-25,solved,how_to,medium,chat,jonas.becker,1,
4710,TCK-004710,411,424,2026-08-13,2026-08-15,closed,how_to,low,chat,marcus.holm,16,
4711,TCK-004711,412,425,2025-12-02,2025-12-05,solved,how_to,low,in_app,marcus.holm,25,
4712,TCK-004712,412,425,2026-07-19,2026-07-19,closed,how_to,medium,in_app,emma.cole,1,
4713,TCK-004713,412,425,2023-09-14,2023-09-14,solved,billing,low,email,marcus.holm,1,5
4714,TCK-004714,412,425,2024-02-24,2024-02-25,solved,how_to,medium,email,jonas.becker,12,
4715,TCK-004715,412,425,2026-06-16,2026-06-16,solved,how_to,medium,email,emma.cole,1,
4716,TCK-004716,412,425,2025-03-06,2025-03-06,solved,billing,medium,chat,marcus.holm,1,
4717,TCK-004717,412,425,2026-08-09,2026-08-09,closed,bug,high,in_app,priya.shah,1,5
4718,TCK-004718,412,425,2023-08-31,2023-08-31,solved,billing,high,email,marcus.holm,2,5
4719,TCK-004719,413,426,2025-06-17,2025-06-17,solved,billing,medium,email,priya.shah,1,
4720,TCK-004720,413,426,2025-09-13,2025-09-14,solved,billing,low,in_app,jonas.becker,4,4
4721,TCK-004721,413,426,2025-11-30,2025-12-03,solved,feature_request,medium,email,emma.cole,22,
4722,TCK-004722,413,426,2025-09-17,2025-09-17,solved,feature_request,medium,in_app,marcus.holm,6,4
4723,TCK-004723,413,426,2025-11-16,,open,feature_request,high,in_app,unassigned,8,
4724,TCK-004724,413,426,2025-07-24,,open,bug,urgent,chat,jonas.becker,2,
4725,TCK-004725,413,426,2025-06-22,2025-06-22,solved,bug,medium,email,emma.cole,2,
4726,TCK-004726,413,426,2025-05-28,2025-05-28,solved,billing,medium,in_app,marcus.holm,1,5
4727,TCK-004727,413,426,2025-04-05,2025-04-05,solved,how_to,low,in_app,marcus.holm,1,
4728,TCK-004728,414,427,2025-08-04,2025-08-04,solved,how_to,high,email,jonas.becker,4,2
4729,TCK-004729,414,427,2025-02-22,2025-02-22,solved,how_to,medium,in_app,jonas.becker,1,
4730,TCK-004730,414,427,2026-06-14,2026-06-14,solved,bug,high,phone,ava.nguyen,1,5
4731,TCK-004731,414,427,2025-01-02,2025-01-02,closed,how_to,high,in_app,priya.shah,1,5
4732,TCK-004732,414,427,2025-03-30,2025-03-30,solved,feature_request,high,in_app,marcus.holm,1,
4733,TCK-004733,414,427,2026-07-14,2026-07-14,solved,bug,medium,email,jonas.becker,1,5
4734,TCK-004734,416,429,2026-07-13,2026-07-14,closed,onboarding,low,in_app,jonas.becker,3,3
4735,TCK-004735,416,429,2025-12-01,2025-12-02,solved,billing,low,in_app,jonas.becker,6,
4736,TCK-004736,416,429,2026-01-24,2026-01-24,closed,bug,low,chat,jonas.becker,2,5
4737,TCK-004737,416,429,2025-12-19,2025-12-22,solved,how_to,medium,email,priya.shah,18,
4738,TCK-004738,416,429,2026-01-04,2026-01-04,solved,feature_request,medium,email,priya.shah,1,
4739,TCK-004739,416,429,2026-07-19,2026-07-19,solved,billing,medium,phone,marcus.holm,1,
4740,TCK-004740,417,430,2026-01-22,2026-01-22,closed,bug,low,email,jonas.becker,1,
4741,TCK-004741,417,430,2025-09-30,2025-09-30,solved,feature_request,high,email,ava.nguyen,1,1
4742,TCK-004742,417,430,2026-06-10,2026-06-10,solved,feature_request,urgent,email,ava.nguyen,1,
4743,TCK-004743,417,430,2026-05-03,2026-05-03,closed,billing,low,chat,emma.cole,2,2
4744,TCK-004744,417,430,2026-06-02,2026-06-02,solved,outage,urgent,email,priya.shah,1,
4745,TCK-004745,417,430,2026-03-02,2026-03-02,solved,how_to,urgent,email,ava.nguyen,1,
4746,TCK-004746,417,430,2026-04-02,2026-04-02,solved,how_to,low,email,marcus.holm,1,
4747,TCK-004747,417,430,2026-08-04,2026-08-05,closed,bug,low,chat,jonas.becker,4,
4748,TCK-004748,417,430,2026-08-31,2026-08-31,closed,how_to,medium,email,emma.cole,1,
4749,TCK-004749,417,430,2026-01-21,2026-01-21,solved,billing,medium,email,ava.nguyen,1,3
4750,TCK-004750,418,431,2024-02-19,2024-02-19,solved,how_to,medium,email,emma.cole,1,
4751,TCK-004751,419,432,2026-08-29,2026-08-29,solved,feature_request,urgent,in_app,ava.nguyen,1,
4752,TCK-004752,419,432,2026-08-30,2026-08-30,solved,feature_request,medium,email,jonas.becker,2,3
4753,TCK-004753,420,433,2025-10-25,,open,billing,medium,email,ava.nguyen,24,
4754,TCK-004754,420,433,2025-10-03,,open,onboarding,medium,email,priya.shah,8,
4755,TCK-004755,420,433,2025-08-09,2025-08-09,solved,how_to,low,email,jonas.becker,1,5
4756,TCK-004756,420,433,2025-07-24,2025-07-24,solved,feature_request,high,email,marcus.holm,1,
4757,TCK-004757,420,433,2025-01-24,2025-01-25,closed,bug,low,chat,ava.nguyen,10,
4758,TCK-004758,420,433,2025-11-09,2025-11-09,closed,how_to,low,email,ava.nguyen,1,
4759,TCK-004759,420,433,2025-11-18,2025-11-18,solved,feature_request,medium,in_app,emma.cole,1,4
4760,TCK-004760,420,433,2024-11-05,2024-11-05,solved,how_to,medium,email,emma.cole,6,
4761,TCK-004761,420,433,2025-05-16,,open,bug,medium,in_app,ava.nguyen,4,
4762,TCK-004762,421,434,2023-08-23,2023-08-23,solved,how_to,medium,chat,jonas.becker,1,5
4763,TCK-004763,421,434,2026-06-17,2026-06-17,solved,feature_request,medium,in_app,marcus.holm,1,
4764,TCK-004764,421,434,2025-12-19,2025-12-19,closed,bug,low,chat,priya.shah,1,
4765,TCK-004765,421,434,2024-10-01,2024-10-01,solved,how_to,high,email,marcus.holm,1,
4766,TCK-004766,421,434,2025-11-05,2025-11-05,closed,feature_request,high,email,ava.nguyen,1,5
4767,TCK-004767,421,434,2023-08-23,2023-08-23,solved,how_to,high,email,jonas.becker,1,
4768,TCK-004768,421,434,2025-11-13,2025-11-13,solved,how_to,medium,email,priya.shah,1,
4769,TCK-004769,421,434,2025-04-17,2025-04-17,solved,billing,high,email,ava.nguyen,1,
4770,TCK-004770,421,434,2024-09-14,2024-09-14,solved,how_to,medium,chat,jonas.becker,1,
4771,TCK-004771,421,434,2024-04-21,2024-04-21,solved,billing,low,email,priya.shah,3,4
4772,TCK-004772,421,434,2025-05-13,2025-05-13,closed,how_to,low,email,marcus.holm,2,
4773,TCK-004773,421,434,2023-12-14,2023-12-14,solved,how_to,medium,email,priya.shah,3,5
4774,TCK-004774,421,434,2025-05-26,2025-05-26,solved,onboarding,low,in_app,jonas.becker,1,
4775,TCK-004775,421,434,2025-11-25,2025-11-25,closed,bug,low,email,emma.cole,2,5
4776,TCK-004776,422,435,2026-01-13,2026-01-14,solved,feature_request,medium,phone,emma.cole,9,
4777,TCK-004777,422,435,2026-07-05,2026-07-05,solved,billing,low,in_app,marcus.holm,2,2
4778,TCK-004778,422,435,2025-03-26,2025-03-28,solved,billing,low,chat,priya.shah,14,4
4779,TCK-004779,422,435,2024-11-09,2024-11-09,solved,how_to,medium,email,emma.cole,1,
4780,TCK-004780,422,435,2024-11-04,,open,how_to,low,in_app,jonas.becker,2,
4781,TCK-004781,422,435,2025-02-18,2025-02-18,closed,feature_request,low,in_app,priya.shah,1,
4782,TCK-004782,422,435,2026-01-24,2026-01-24,solved,how_to,medium,in_app,ava.nguyen,1,2
4783,TCK-004783,422,435,2026-05-14,2026-05-14,closed,billing,medium,phone,emma.cole,4,5
4784,TCK-004784,423,436,2025-12-20,2025-12-20,solved,billing,low,in_app,emma.cole,2,3
4785,TCK-004785,423,436,2026-03-08,2026-03-08,solved,bug,medium,email,jonas.becker,7,
4786,TCK-004786,423,436,2026-02-07,2026-02-07,solved,bug,high,email,priya.shah,1,
4787,TCK-004787,424,437,2025-12-29,2025-12-29,solved,bug,medium,email,jonas.becker,1,
4788,TCK-004788,424,437,2023-09-30,2023-09-30,solved,billing,medium,email,priya.shah,1,4
4789,TCK-004789,424,437,2023-11-23,2023-11-24,solved,how_to,high,chat,ava.nguyen,9,3
4790,TCK-004790,424,437,2024-12-26,,open,onboarding,urgent,in_app,jonas.becker,2,
4791,TCK-004791,424,437,2025-03-26,,open,billing,medium,email,marcus.holm,8,
4792,TCK-004792,424,437,2023-10-11,2023-10-11,solved,onboarding,low,email,jonas.becker,3,3
4793,TCK-004793,424,437,2024-04-08,2024-04-08,solved,bug,low,email,emma.cole,1,4
4794,TCK-004794,424,437,2026-01-09,2026-01-10,solved,feature_request,low,in_app,emma.cole,4,
